Codigo;Preco Venda;Custo;Marcacao;Diferenca
1040119916;59,83;42,74;0;17,09
1040119917;100,03;71,45;0;28,58
1040119920;58,44;36,3;0;22,14
1040119921;97,96;60,85;0;37,11
1040119922;122,6;76,15;0;46,45
1040119928;72,01;44,73;0;27,28
1040119929;113,9;70,75;0;43,15
1040119930;139,95;86,93;0;53,02
1040119931;177,3;110,13;0;67,17
1040119932;69,35;36,31;0;33,04
1040119933;116,24;60,86;0;55,38
1040119934;145,08;75,96;0;69,12
1040119935;103,82;64,49;0;39,33
1040119936;115,77;71,91;0;43,86
1040119937;133,63;83;0;50,63
1040119951;42,04;30,03;0;12,01
1040119952;49,26;35,19;0;14,07
1040119953;46,41;24,3;0;22,11
1040119954;50,06;26,21;0;23,85
1040119955;33,31;17,44;0;15,87
1040119956;35,73;18,71;0;17,02
1040119957;44,67;23,39;0;21,28
1040119958;110,41;57,81;0;52,6
1040119959;73,3;38,38;0;34,92
1040119960;144,35;75,58;0;68,77
1040119961;91,14;47,72;0;43,42
1040119962;103,86;54,38;0;49,48
1040119963;37,97;19,88;0;18,09
1040119964;30,57;16,01;0;14,56
1040119965;43,39;22,72;0;20,67
1040119966;26,85;14,06;0;12,79
1040119967;37,79;19,79;0;18
1040119968;89,77;47;0;42,77
1040119969;59,76;31,29;0;28,47
1040119970;119,83;62,74;0;57,09
1040119971;77,39;40,52;0;36,87
1040119972;89,34;46,78;0;42,56
1040119973;36;18,85;0;17,15
1040119974;56,09;29,37;0;26,72
1040119975;61,1;31,99;0;29,11
1040119976;27,56;14,43;0;13,13
1040119977;35,41;18,54;0;16,87
1040119978;37,83;19,81;0;18,02
1040119979;37,93;19,86;0;18,07
1040119980;50;26,18;0;23,82
1040119981;61,76;32,34;0;29,42
1040119982;45,43;23,79;0;21,64
1040119983;50,27;26,32;0;23,95
1040119984;59,87;31,35;0;28,52
1040119985;50,82;26,61;0;24,21
1040119986;55,37;28,99;0;26,38
1040119987;58,5;30,63;0;27,87
1040119988;64,34;33,69;0;30,65
1040119989;69,73;36,51;0;33,22
1040119990;81,02;42,42;0;38,6
1040119991;68,83;36,04;0;32,79
1040119992;74,91;39,22;0;35,69
1040119993;80,9;42,36;0;38,54
1040119994;86,77;45,43;0;41,34
1040119995;51,62;27,03;0;24,59
1040119996;104,76;54,85;0;49,91
1040119997;67,38;35,28;0;32,1
1040119998;62,68;32,82;0;29,86
1040119999;68,09;35,65;0;32,44
1040120010;81,19;42,51;0;38,68
1040120011;108,52;56,82;0;51,7
1040120012;156,4;81,89;0;74,51
1040120013;134,33;70,33;0;64
1040120014;166,97;87,42;0;79,55
1040120015;191,82;100,43;0;91,39
1040120016;216,46;113,33;0;103,13
1040120017;55,77;39,84;0;15,93
1040120018;75,37;53,84;0;21,53
1040120019;91,91;65,65;0;26,26
1040120020;97,66;69,76;0;27,9
1040120021;120,37;85,98;0;34,39
1040120022;137,74;98,39;0;39,35
1040120023;163,47;116,77;0;46,7
1040120024;43,12;30,8;0;12,32
1040120025;49,81;35,58;0;14,23
1040120026;82,96;59,26;0;23,7
1040120027;107,05;76,47;0;30,58
1040120028;130,03;92,88;0;37,15
1040120029;139,74;99,82;0;39,92
1040120031;68,56;35,9;0;32,66
1040120032;21,18;14,61;0;6,57
1040120033;86,12;45,09;0;41,03
1040120034;118,03;61,8;0;56,23
1040120035;143,13;74,94;0;68,19
1040120036;165,92;86,87;0;79,05
1040120037;176,92;92,63;0;84,29
1040120038;203,41;106,5;0;96,91
1040120039;229,5;120,16;0;109,34
1040120040;60,2;43;0;17,2
1040120041;91,85;48,09;0;43,76
1040120042;122,24;64;0;58,24
1040120043;149,36;78,2;0;71,16
1040120044;173,08;90,62;0;82,46
1040120045;184,46;96,58;0;87,88
1040120046;210,21;110,06;0;100,15
1040120047;238,08;124,65;0;113,43
1040120048;94,64;49,55;0;45,09
1040120049;59,24;42,32;0;16,92
1040120050;64,9;46,36;0;18,54
1040120051;81,73;58,38;0;23,35
1040120052;103,75;74,11;0;29,64
1040120053;109,39;78,14;0;31,25
1040120054;127,75;91,25;0;36,5
1040120055;154,09;110,07;0;44,02
1040120056;165,94;118,53;0;47,41
1040120065;105,1;55,03;0;50,07
1040120066;113,6;59,48;0;54,12
1040120067;136,08;71,25;0;64,83
1040120068;171,51;89,8;0;81,71
1040120069;179,99;94,24;0;85,75
1040120070;227,88;119,31;0;108,57
1040120071;271,54;142,17;0;129,37
1040120072;293,07;153,44;0;139,63
1040120073;92,95;48,67;0;44,28
1040120074;101,07;52,92;0;48,15
1040120075;123,8;64,82;0;58,98
1040120076;156,52;81,95;0;74,57
1040120077;164,62;86,19;0;78,43
1040120078;201,06;105,27;0;95,79
1040120079;240,9;126,13;0;114,77
1040120080;259,74;135,99;0;123,75
1040120081;80,83;42,32;0;38,51
1040120082;88,54;46,36;0;42,18
1040120083;111,5;58,38;0;53,12
1040120084;141,55;74,11;0;67,44
1040120085;149,24;78,14;0;71,1
1040120086;174,28;91,25;0;83,03
1040120087;210,23;110,07;0;100,16
1040120088;226,39;118,53;0;107,86
1040120089;66,8;47,72;0;19,08
1040120090;73,3;52,36;0;20,94
1040120091;84,95;60,68;0;24,27
1040120092;86,71;61,94;0;24,77
1040120093;95,7;68,36;0;27,34
1040120094;108,3;77,36;0;30,94
1040120095;114,78;81,99;0;32,79
1040120096;137,88;98,49;0;39,39
1040120097;168,71;120,51;0;48,2
1040120098;176,48;126,06;0;50,42
1040120099;184,96;132,12;0;52,84
1040120100;91,14;47,72;0;43,42
1040120101;100;52,36;0;47,64
1040120102;115,89;60,68;0;55,21
1040120103;118,3;61,94;0;56,36
1040120104;130,56;68,36;0;62,2
1040120105;147,75;77,36;0;70,39
1040120106;156,6;81,99;0;74,61
1040120107;188,11;98,49;0;89,62
1040120108;230,17;120,51;0;109,66
1040120109;240,77;126,06;0;114,71
1040120110;252,34;132,12;0;120,22
1040120111;104,76;54,85;0;49,91
1040120112;114,02;59,7;0;54,32
1040120113;130,37;68,26;0;62,11
1040120114;132,87;69,57;0;63,3
1040120115;145,9;76,39;0;69,51
1040120116;164,12;85,93;0;78,19
1040120117;173,35;90,76;0;82,59
1040120118;216,3;113,25;0;103,05
1040120119;262,2;137,28;0;124,92
1040120120;275,38;144,18;0;131,2
1040120121;288,23;150,91;0;137,32
1040120122;181,69;95,13;0;86,56
1040120123;221,75;116,1;0;105,65
1040120124;108,37;56,74;0;51,63
1040120125;72,47;51,77;0;20,7
1040120126;100,73;71,95;0;28,78
1040120127;128,01;91,44;0;36,57
1040120128;139,04;99,32;0;39,72
1040120129;129,07;67,58;0;61,49
1040120130;293,08;153,45;0;139,63
1040120131;90,34;47,3;0;43,04
1040120132;110,56;57,89;0;52,67
1040120133;151,9;79,53;0;72,37
1040120134;177,05;92,7;0;84,35
1040120135;236,28;123,71;0;112,57
1040120136;229,12;119,96;0;109,16
1040120137;108,65;56,89;0;51,76
1040120138;185,97;97,37;0;88,6
1040120139;69,07;49,34;0;19,73
1040120140;94,4;67,43;0;26,97
1040120141;107,17;76,55;0;30,62
1040120142;114,85;82,04;0;32,81
1040120143;143,2;102,29;0;40,91
1040120144;163,12;116,52;0;46,6
1040120145;191,14;136,53;0;54,61
1040120146;76,31;54,51;0;21,8
1040120147;84,12;60,09;0;24,03
1040120148;127,87;91,34;0;36,53
1040120149;141,54;101,1;0;40,44
1040120150;152,33;108,81;0;43,52
1040120151;190,82;136,3;0;54,52
1040120152;232,77;166,27;0;66,5
1040120153;259,42;185,3;0;74,12
1040120154;69,02;36,14;0;32,88
1040120155;82,28;43,08;0;39,2
1040120156;108,96;57,05;0;51,91
1040120157;135,59;70,99;0;64,6
1040120158;157,38;82,4;0;74,98
1040120159;168,02;87,97;0;80,05
1040120160;192,5;100,79;0;91,71
1040120161;217,35;113,8;0;103,55
1040120162;82,45;43,17;0;39,28
1040120163;108,02;56,56;0;51,46
1040120164;136,54;71,49;0;65,05
1040120165;157,97;82,71;0;75,26
1040120166;168,84;88,4;0;80,44
1040120167;191,85;100,45;0;91,4
1040120168;213,82;111,95;0;101,87
1040120169;38,46;35,62;0;2,84
1040120170;101,65;53,22;0;48,43
1040120171;173,84;91,02;0;82,82
1040120172;89,25;46,73;0;42,52
1040120173;114,14;59,76;0;54,38
1040120174;154,06;80,66;0;73,4
1040120175;177,51;92,94;0;84,57
1040120176;185,42;97,08;0;88,34
1040120177;211,45;110,71;0;100,74
1040120178;230,61;120,74;0;109,87
1040120179;139,35;72,96;0;66,39
1040120180;84,25;44,11;0;40,14
1040120181;107,6;56,34;0;51,26
1040120182;131,65;68,93;0;62,72
1040120183;145,44;76,15;0;69,29
1040120184;167,46;87,68;0;79,78
1040120185;174,89;91,57;0;83,32
1040120186;199,36;104,38;5;94,98
1040120187;217,47;113,86;0;103,61
1040120188;211,45;110,71;0;100,74
1040120189;142,48;74,6;0;67,88
1040120350;21,18;14,61;0;6,57
1040140003;25,96;14,84;1,5;11,12
1040140018;6,54;4,36;0;2,18
1040140041;21,85;18,21;0;3,64
1040140042;25,87;21,56;0;4,31
1040140043;34,51;28,76;0;5,75
1040140044;35,92;29,94;0;5,98
1040140045;39,28;32,74;0;6,54
1040140046;48,72;40,6;0;8,12
1040140047;66,79;55,66;0;11,13
1040140048;60,36;50,3;0;10,06
1040140049;45,7;38,09;0;7,61
1040140050;50,65;42,21;0;8,44
1040140051;66,6;55,5;0;11,1
1040140052;73,04;60,87;0;12,17
1040140053;77,77;64,81;0;12,96
1040140054;97,24;81,04;0;16,2
1040140055;133,72;111,44;0;22,28
1040140056;113,38;94,49;0;18,89
1040140057;15,22;10,15;0;5,07
1040140058;12,1;8,07;0;4,03
1040140061;35,83;16,29;0;19,54
1040140062;46,39;21,09;0;25,3
1040140063;24,63;16,42;0;8,21
1040140064;24,63;16,42;0;8,21
1040140065;24,63;16,42;0;8,21
1040140066;24,63;16,42;0;8,21
1040140067;24,63;16,42;0;8,21
1040140068;24,63;16,42;0;8,21
1040140069;35,06;29,22;0;5,84
1040140070;32,18;26,82;0;5,36
1040140071;44,54;37,12;0;7,42
1040140072;47,73;39,78;4;7,95
1040140073;52,1;43,42;0;8,68
1040140074;62,9;52,42;0;10,48
1040140075;85,3;71,09;0;14,21
1040140076;81,48;67,9;0;13,58
1040140077;17,13;14,28;0;2,85
1040140078;20,06;16,72;0;3,34
1040140079;25,72;21,44;0;4,28
1040140080;27,63;23,03;0;4,6
1040140081;30,08;25,07;0;5,01
1040140082;36,32;30,27;0;6,05
1040140083;52,8;44;0;8,8
1040140084;48,76;40,64;0;8,12
1040140085;6,12;4,08;0;2,04
1040140086;23,89;14,84;1,65;9,05
1040140088;26,18;14,96;0;11,22
1040140089;26,37;15,07;0;11,3
1040140090;26,46;15,12;1,5;11,34
1040140091;26,64;15,23;0;11,41
1040140092;22,82;13,04;0;9,78
1040140093;22,6;12,92;1,47;9,68
1040140094;23,01;13,15;0;9,86
1040140095;23,09;13,2;0;9,89
1040140096;23,28;13,3;0;9,98
1040140097;24,34;15,12;0;9,22
1040160001;85,68;71,4;0;14,28
1040160002;92,49;77,08;0;15,41
1040160003;125,94;104,95;0;20,99
1040160004;135,74;113,12;0;22,62
1040160005;96,22;80,19;0;16,03
1040160006;108,38;90,32;0;18,06
1040160007;111,87;93,23;0;18,64
1040160008;52,06;43,39;0;8,67
1040160009;62,19;51,83;0;10,36
1040160010;66,04;55,04;0;11
1040160011;86,49;72,08;0;14,41
1040160012;92,67;77,23;0;15,44
1040160013;85,12;70,94;0;14,18
1040160014;65,98;54,99;0;10,99
1040160015;73,38;61,15;0;12,23
1040160016;76,34;63,62;0;12,72
1040160017;73,72;61,44;0;12,28
1040160018;78,22;65,19;0;13,03
1040160019;83,3;69,42;0;13,88
1040160020;110,13;91,78;0;18,35
1040160021;114,37;95,31;0;19,06
1040160022;110,25;91,88;0;18,37
1040160023;85,02;70,85;0;14,17
1040160024;94,59;78,83;0;15,76
1040160025;98,47;82,06;0;16,41
1040160026;67,44;56,2;0;11,24
1040160027;71,49;59,58;0;11,91
1040160028;93,93;78,28;0;15,65
1040160029;99,87;83,23;0;16,64
1040160030;89,08;74,24;0;14,84
1040160031;67,29;56,08;0;11,21
1040160032;69,32;57,77;0;11,55
1040160033;77,9;64,92;0;12,98
1040160034;61,93;51,61;0;10,32
1040160035;66,02;55,02;0;11
1040160036;70,6;58,84;0;11,76
1040160037;97,5;81,25;0;16,25
1040160038;106,02;88,35;0;17,67
1040160039;94,74;78,95;0;15,79
1040160040;73,23;61,03;0;12,2
1040160041;81,49;67,91;0;13,58
1040160042;84,92;70,77;0;14,15
1040160043;77,16;64,3;0;12,86
1040160044;105,21;87,68;0;17,53
1040160045;71,89;59,91;0;11,98
1040160046;153,01;127,51;0;25,5
1040160047;224,52;187,1;0;37,42
1040160048;325,44;271,2;0;54,24
1040160049;133,29;111,08;0;22,21
1040160050;197,61;164,68;0;32,93
1040160051;184,21;153,51;0;30,7
1040160052;194,88;162,4;0;32,48
1040160053;307,14;255,95;0;51,19
1040160054;349,57;291,31;0;58,26
1040160055;206,05;171,71;0;34,34
1040160056;384,85;320,71;0;64,14
1040160057;383,95;319,96;0;63,99
1040160058;446,68;372,24;0;74,44
1040160059;32,25;26,88;0;5,37
1040160060;48,32;40,27;0;8,05
1040160061;49,78;41,49;0;8,29
1040160062;55,87;46,56;0;9,31
1040160063;59,53;49,61;0;9,92
1040160064;34,48;28,74;0;5,74
1040160065;47,18;39,32;0;7,86
1040160066;52,36;43,64;0;8,72
1040160067;61,47;51,23;0;10,24
1040160068;63,42;52,85;0;10,57
1040160069;85,56;71,3;0;14,26
1040160070;104,46;87,05;0;17,41
1040160071;117,87;98,23;0;19,64
1040160072;138,39;115,33;0;23,06
1040160073;143,4;119,5;0;23,9
1040160074;69,24;57,7;1;11,54
1040160075;77,65;64,71;0;12,94
1040160076;106,41;88,68;0;17,73
1040160077;115,58;96,32;0;19,26
1040160078;80,41;67,01;0;13,4
1040160079;90,8;75,67;0;15,13
1040160080;95,22;79,35;0;15,87
1040160081;148,03;123,36;0;24,67
1040160082;160,27;133,56;0;26,71
1040160083;177,64;148,04;0;29,6
1040325647;566,46;256,32;0;310,14
1040325648;856,86;387,72;0;469,14
1040325649;487,54;220,61;0;266,93
1040325650;733,56;331,93;0;401,63
1040325750;290,83;131,6;0;159,23
1040325751;321,93;145,67;0;176,26
1040325752;488,21;220,91;0;267,3
1040325753;312,4;141,36;0;171,04
1040325754;346,32;156,71;0;189,61
1040325755;526,84;238,39;0;288,45
1040326020;279,01;126,25;0;152,76
1040326021;309,28;139,95;0;169,33
1040326022;433,88;196,33;0;237,55
1040326023;472,94;214;0;258,94
1040326033;331,63;150,06;0;181,57
1040326034;368,18;166,6;0;201,58
1040326035;529,14;239,43;0;289,71
1040326036;556,92;252;0;304,92
1040326050;385,49;174,43;0;211,06
1040326051;582,26;263,47;0;318,79
1040326056;271,58;122,89;0;148,69
1040326057;300,97;136,19;0;164,78
1040326058;421,84;190,88;0;230,96
1040326059;451,19;204,16;0;247,03
1040326060;400,87;181,39;0;219,48
1040326061;573,87;259,67;0;314,2
1040326062;605,14;273,82;0;331,32
1040326063;86,34;39,07;0;47,27
1040326081;259,29;117,33;0;141,96
1040326082;287,05;129,89;0;157,16
1040326083;440,47;199,31;0;241,16
1040326084;266,74;120,7;0;146,04
1040326085;295,3;133,62;0;161,68
1040326086;415,89;188,19;0;227,7
1040326087;453,13;205,04;0;248,09
1040326088;267,65;121,11;0;146,54
1040326089;296,25;134,05;0;162,2
1040326090;416,69;188,55;0;228,14
1040326091;445,31;201,5;0;243,81
1040326170;343,32;149,27;0;194,05
1040326171;354,56;154,16;0;200,4
1040326172;392,54;170,67;0;221,87
1040326173;486,38;211,47;0;274,91
1040326220;240,67;100,28;0;140,39
1040326221;265,68;110,7;0;154,98
1040326222;403,99;168,33;0;235,66
1040326258;437,97;192,94;0;245,03
1040326259;665,58;293,21;0;372,37
1040326260;379,24;167,07;0;212,17
1040326261;584,16;257,34;0;326,82
1040326262;286,22;126,09;0;160,13
1040326263;428,53;188,78;0;239,75
1040326310;99,36;44,96;0;54,4
1040326311;111,8;50,59;0;61,21
1040326312;128,97;58,36;0;70,61
1040326313;146,27;66,19;0;80,08
1040326314;159,76;72,29;0;87,47
1040326463;244,08;101,7;0;142,38
1040326464;269,59;112,33;0;157,26
1040326465;373,87;155,78;0;218,09
1040326466;408,88;170,37;0;238,51
1040326467;238,8;99,5;2,21;139,3
1040326468;264,38;110,16;0;154,22
1040326469;369,93;154,14;0;215,79
1040326470;394,56;164,4;0;230,16
1040326471;245,4;102,25;0;143,15
1040326472;271;112,92;0;158,08
1040326473;376,58;156,91;0;219,67
1040326474;410,73;171,14;0;239,59
1040326482;242,71;101,13;0;141,58
1040326483;268,08;111,7;0;156,38
1040326484;406,72;169,47;0;237,25
1040326485;371,2;154,67;0;216,53
1040326502;232,53;105,22;0;127,31
1040326503;253,57;114,74;0;138,83
1040327063;1187,64;527,84;0;659,8
1040327064;1401,14;622,73;0;778,41
1040327065;714,35;310,59;0;403,76
1040327066;1083,57;471,12;0;612,45
1040327067;1270,88;552,56;0;718,32
1040327075;768,21;347,61;0;420,6
1040327086;490,96;204,57;0;286,39
1040327087;715,82;298,26;0;417,56
1040327127;822,64;342,77;0;479,87
1040327902;779,87;299,95;0;479,92
1040327903;1176,18;452,38;0;723,8
1040327904;1376,67;529,49;0;847,18
1040327905;727,42;279,78;0;447,64
1040327906;1084,25;417,02;0;667,23
1040327907;1266,69;487,19;0;779,5
1040327936;734,71;306,13;0;428,58
1040327937;1117,92;465,8;0;652,12
1040327938;1316,44;548,52;0;767,92
1040327939;825,31;343,88;0;481,43
1040327940;1253,92;522,47;0;731,45
1040327941;1474,63;614,43;0;860,2
1040327952;958,82;336,43;0;622,39
1040327953;1443,49;506,49;0;937
1040327954;1695,89;595,05;0;1100,84
1040327955;1973,28;692,38;0;1280,9
1040327956;2092,47;734,2;0;1358,27
1040327969;167,4;75,75;0;91,65
1040327970;181,61;82,18;0;99,43
1040327971;345,26;156,23;0;189,03
1040327972;384,09;173,8;0;210,29
1040327973;586,48;265,38;0;321,1
1040327974;433,11;195,98;0;237,13
1040327975;303,91;137,52;0;166,39
1040327976;337,31;152,63;0;184,68
1040327977;512,78;232,03;0;280,75
1040327978;563,94;255,18;0;308,76
1040327979;853,63;386,26;0;467,37
1040327980;482,24;218,21;0;264,03
1040327981;698,33;315,99;0;382,34
1040327982;715,46;323,74;0;391,72
1040327983;842,69;381,31;0;461,38
1040327987;711,64;309,41;0;402,23
1040327988;1065,1;463,09;0;602,01
1040327989;1243,26;540,55;0;702,71
1040327990;1528,3;664,48;0;863,82
1040327991;761,13;303,24;0;457,89
1040327992;1056,4;420,88;0;635,52
1040327993;1144,48;455,97;0;688,51
1040327994;1352,21;538,73;0;813,48
1040327995;1568,17;624,77;0;943,4
1040327996;1668,27;664,65;0;1003,62
1040327997;440,14;199,16;0;240,98
1040327998;634,35;287,04;0;347,31
1040328005;481,96;200,82;0;281,14
1040328006;692,04;288,35;0;403,69
1040328007;616,65;256,94;0;359,71
1040328008;934,63;389,43;0;545,2
1040328009;1098,38;457,66;0;640,72
1040328010;730,63;304,43;0;426,2
1040328011;1110,91;462,88;0;648,03
1040328012;1306,53;544,39;0;762,14
1040328015;660,45;263,13;0;397,32
1040328016;958,64;381,93;0;576,71
1040328017;1115,31;444,35;0;670,96
1040328021;681,23;308,25;0;372,98
1040328022;1048,18;474,29;0;573,89
1040328023;1210,68;547,82;0;662,86
1040328118;963,36;383,81;0;579,55
1040328151;257,85;112,11;0;145,74
1040328167;1621,39;675,58;0;945,81
1040328168;1497,51;677,61;0;819,9
1040328185;656,88;273,7;0;383,18
1040328186;1620,14;675,06;0;945,08
1040328188;667,76;294,17;0;373,59
1040328189;985,49;434,14;0;551,35
1040328190;1156,42;509,44;0;646,98
1040328191;731,98;322,46;0;409,52
1040328192;1111,09;489,47;0;621,62
1040328193;1316,48;579,95;0;736,53
1040328195;639,57;289,4;0;350,17
1040328196;928,15;419,98;0;508,17
1040328197;1090,92;493,63;0;597,29
1040328199;1580,03;686,97;0;893,06
1040328201;430,14;189,49;0;240,65
1040328202;643,84;283,63;0;360,21
1040328203;761,63;335,52;0;426,11
1040328204;579,57;241,49;0;338,08
1040328205;866,37;360,99;0;505,38
1040328206;1028,47;428,53;0;599,94
1040328208;574,46;239,36;0;335,1
1040328209;853,39;355,58;0;497,81
1040328210;1002,79;417,83;0;584,96
1040328213;665,92;277,47;0;388,45
1040328214;1002,36;417,65;0;584,71
1040328215;1166,76;486,15;0;680,61
1040328216;1441,41;600,59;0;840,82
1040328217;886,77;311,15;0;575,62
1040328218;1330,72;466,92;0;863,8
1040328219;1211,1;424,95;0;786,15
1040328220;599,52;264,11;0;335,41
1040328221;905,41;398,86;0;506,55
1040328222;843,3;371,5;0;471,8
1040328223;494,18;205,91;0;288,27
1040328224;531,69;221,54;0;310,15
1040328225;720,24;300,1;0;420,14
1040328226;769,8;320,75;0;449,05
1040328227;646,68;269,45;0;377,23
1040328228;909,6;379;0;530,6
1040328229;1047,14;436,31;0;610,83
1040328230;1114,7;464,46;0;650,24
1040328231;868,63;382,66;0;485,97
1040328232;991,19;436,65;0;554,54
1040328233;1549,2;645,5;0;903,7
1040328234;1418,66;641,93;0;776,73
1040328235;1650,1;733,38;0;916,72
1040328236;1719,38;764,17;0;955,21
1040328237;779,4;352,67;0;426,73
1040328238;1188,25;537,67;0;650,58
1040328239;1391,74;629,75;0;761,99
1040328240;705,73;306,84;0;398,89
1040328241;1048,5;455,87;0;592,63
1040328242;1245,61;541,57;0;704,04
1040328243;1522,37;661,9;0;860,47
1040328252;784,32;285,21;0;499,11
1040328253;1178,04;428,38;0;749,66
1040328254;1400,57;509,3;0;891,27
1040328255;348,17;153,38;0;194,79
1040328256;488,34;215,13;0;273,21
1040328257;477,63;210,41;0;267,22
1040328258;715,88;315,37;0;400,51
1040328259;849,5;374,23;0;475,27
1040328260;805,98;355,06;0;450,92
1040328261;1201,17;529,15;0;672,02
1040328262;1414,73;623,23;0;791,5
1040328263;662,09;291,67;0;370,42
1040328264;978,82;431,2;0;547,62
1040328265;1149,16;506,24;0;642,92
1040328266;786,88;286,14;0;500,74
1040328267;1180,74;429,36;0;751,38
1040328268;1403,51;510,37;0;893,14
1040328269;1708,79;621,38;0;1087,41
1040328270;784,17;345,45;0;438,72
1040328271;1172,59;516,56;0;656,03
1040328272;1383,45;609,45;0;774
1040328273;1692,82;745,74;0;947,08
1040328274;1405,65;619,23;0;786,42
1040328275;1618,05;712,8;0;905,25
1040328284;305,4;152,7;0;152,7
1040328285;337,66;168,83;0;168,83
1040328286;476,52;238,26;0;238,26
1040328287;500,86;250,43;0;250,43
1040328288;418,7;209,35;0;209,35
1040328289;594,12;297,06;0;297,06
1040328290;395,64;197,82;0;197,82
1040328291;439,6;219,8;0;219,8
1040328292;612,2;306,1;0;306,1
1040328293;654,32;327,16;0;327,16
1040328294;549,4;274,7;5,99;274,7
1040328295;777,3;388,65;0;388,65
1040328296;290,12;145,06;0;145,06
1040328297;320,34;160,17;0;160,17
1040328298;395,4;197,7;0;197,7
1040328299;451,16;225,58;0;225,58
1040328300;473,32;236,66;0;236,66
1040328301;559,62;279,81;0;279,81
1040328302;380,44;190,22;0;190,22
1040328303;422,52;211,26;0;211,26
1040328304;526,42;263,21;0;263,21
1040328305;587,14;293,57;0;293,57
1040328306;627,22;313,61;0;313,61
1040328307;743,42;371,71;0;371,71
1040328308;335,14;167,57;0;167,57
1040328309;371,2;185,6;0;185,6
1040328310;525,34;262,67;0;262,67
1040328311;553,46;276,73;0;276,73
1040328312;460,08;230,04;0;230,04
1040328313;654,4;327,2;0;327,2
1040328314;425,72;212,86;0;212,86
1040328315;473,58;236,79;0;236,79
1040328316;661,42;330,71;0;330,71
1040328317;707,34;353,67;0;353,67
1040328318;591,2;295,6;0;295,6
1040328319;838,3;419,15;0;419,15
1040328320;881,01;398,65;0;482,36
1040328321;1030,78;466,42;0;564,36
1040328322;497,02;248,51;0;248,51
1040328323;741,38;370,69;0;370,69
1040328324;895,08;447,54;0;447,54
1040328325;1002,28;501,14;0;501,14
1040328326;634,02;317,01;0;317,01
1040328327;472,5;236,25;0;236,25
1040328328;700,52;350,26;0;350,26
1040328329;824,36;412,18;0;412,18
1040328330;1019,2;509,6;0;509,6
1040328331;589,34;294,67;0;294,67
1040328332;1725,74;719,06;0;1006,68
1040328333;1801,08;750,45;0;1050,63
1040328334;1252,89;522,04;0;730,85
1040328335;859,62;378,69;0;480,93
1040328336;598,35;270,75;0;327,6
1040328337;908,93;349,59;0;559,34
1040328338;1317,34;506,67;0;810,67
1040328339;1547,54;595,21;0;952,33
1040328340;1856,32;713,97;0;1142,35
1040328341;823,34;316,67;0;506,67
1040328342;1231,56;473,68;0;757,88
1040328343;1442,19;554,69;0;887,5
1040328344;1795,35;690,52;0;1104,83
1040328345;1006,56;387,14;0;619,42
1040328346;1516,89;583,42;0;933,47
1040328347;1797,09;691,19;0;1105,9
1040328348;2191,2;842,77;0;1348,43
1040328356;940,31;361,66;0;578,65
1040328357;1413,98;543,84;0;870,14
1040328358;1667,69;641,42;0;1026,27
1040328359;2058,49;791,73;0;1266,76
1040328360;376,76;188,38;0;188,38
1040328361;406,94;203,47;0;203,47
1040328362;589,72;294,86;0;294,86
1040328363;698,82;349,41;0;349,41
1040328364;850,18;425,09;0;425,09
1040328365;621,73;281,33;0;340,4
1040328366;934,6;422,9;0;511,7
1040328367;1118,94;506,31;0;612,63
1040328368;1349,53;610,65;0;738,88
1040328369;105,34;65,83;0;39,51
1040328370;1008,02;504,01;0;504,01
1040328371;418,48;174,37;0;244,11
1040328372;330,09;137,54;0;192,55
1040328373;548,61;248,24;0;300,37
1040328374;812,41;367,61;0;444,8
1040328375;954,58;431,94;0;522,64
1040328376;513,82;380,61;0;133,21
1040328377;377,29;164,04;0;213,25
1040328378;390,21;169,66;0;220,55
1040328379;434,01;188,7;0;245,31
1040328380;362,42;151,01;0;211,41
1040328381;599,04;249,6;0;349,44
1040328382;881,61;367,34;0;514,27
1040328383;1039,53;433,14;0;606,39
1040328384;1261,84;525,77;0;736,07
1040328385;346,05;256,34;0;89,71
1040402715;373,88;140,03;0;233,85
1040402716;419,05;156,95;0;262,1
1040402717;584,11;218,77;0;365,34
1040402718;624,72;233,98;0;390,74
1040402727;312,79;130,33;0;182,46
1040402728;346,2;144,25;0;201,95
1040402729;483,62;201,51;0;282,11
1040402730;526,56;219,4;0;307,16
1040402731;273,21;113,84;0;159,37
1040402732;414,64;172,77;0;241,87
1040402830;274,26;120,82;0;153,44
1040402831;303,72;133,8;0;169,92
1040402832;427,71;188,42;0;239,29
1040402833;466,16;205,36;0;260,8
1040402834;330,01;145,38;0;184,63
1040402835;366,46;161,44;0;205,02
1040402836;518,26;228,31;0;289,95
1040402837;554,71;244,37;0;310,34
1040402838;401,94;177,07;0;224,87
1040402839;447,28;197,04;0;250,24
1040402840;643,86;283,64;0;360,22
1040402841;684,42;301,51;0;382,91
1040402842;488,27;215,1;0;273,17
1040402843;746,98;329,07;0;417,91
1040402844;895,35;394,43;0;500,92
1040402850;116,23;48,43;0;67,8
1040402851;112,68;46,95;0;65,73
1040402852;126,33;52,64;0;73,69
1040402853;114,52;47,72;0;66,8
1040402854;118,53;49,39;0;69,14
1040402855;98,42;41,01;0;57,41
1040402856;111,55;46,48;0;65,07
1040402857;116,92;48,72;0;68,2
1040402858;128,92;53,72;0;75,2
1040402861;284,64;118,6;0;166,04
1040402862;313,99;130,83;0;183,16
1040402863;304,51;126,88;0;177,63
1040402864;337,82;140,76;0;197,06
1040402865;355,8;148,25;0;207,55
